embeddings	type	entity	entity_normalized	entity_normalized_clean	wikidata_qid
107675	PER	Niklos	Niklos	Niklos	
107698	PER	Niklos	Niklos	Niklos	
107704	PER	Paula	Paula	Paula	
107709	PER	Nilkos	Niklos	Niklos	
107749	PER	Pauta	Pauta	Pauta Saila	Q7155491
107785	PER	Niklos	Niklos	Niklos	
107789,1078	PER	FRANZ MOLNAR	FRANZ MOLNAR	Franz Molnar	
107795,107796,107797	MISC	Ateneo de Honduras	Ateneo de Honduras	Ateneo de Honduras	
107802,107803,107804	PER	María Cristina Godoy	MARIA CRISTINA GODOY	Maria Cristina Godoy	
107942,1079	PER	Enrique CAMBIER	Enrique Cambier	Enrique Cambier	
107946	LOC	Macorís	San Pedro de Macorís	San Pedro de Macorís	
107972	ORG	Macorís	San Pedro de Macorís	San Pedro de Macorís	
107976	ORG	Santiago	Santiago	Santiago	
107988	ORG	Santiago	Santiago	Santiago	
107993	PER	Sijo	Sijo	Yüksel Yılmaz	Q6069619
107995	PER	Pajarito	Pajarito	Pajarito	
107997	PER	Felicito	Felicia	Felicia	
107999	PER	Dico	Dico	Dico	
108004	PER	Valerio	Valerio	Valerio	
108015	ORG	Macorís	San Pedro de Macorís	San Pedro de Macorís	
108037	ORG	Santiago	Santiago	Santiago	
108043	PER	Umpire	Umpire	Umpire	
108044	PER	Freyre	Freyre	Rafael Freyre	Q47117478
108051	PER	Valerio	Valerio	Valerio	
108054	ORG	Santiago	Santiago	Santiago	
108066	PER	Polanco	Polanco	Luis Polanco y Díaz Labandero	Q21285791
108073	ORG	Santiago	Santiago	Santiago	
108080	PER	Santana	Santana	Santana	
108095,1081	PER	Pedro Augusto	Pedro Augusto	Pedro Augusto	
108104	PER	Santana	Santana	Santana	
108111	ORG	Macorís	San Pedro de Macorís	San Pedro de Macorís	
108142,1081	PER	Benito Mussolini	Benito Mussolini	Benito Mussolini	Q23559
108148,1081	PER	Regina Tersulza	Regina Tersulza	Regina Tersulza	
108160,108161,108162,108163,108164,108165,108166	ORG	Congreso de la Ananza internacional del Sufragio	Congreso de la Alianza internacional del Sufragio	Congreso de la Alianza internacional del Sufragio	
108169	PER	Mussolini	Mussolini	Mussolini	
108176	PER	diMussolini	Mussolini	Mussolini	
108201	LOC	Italia	Italia	Italia	
108207,1082	MISC	Feminismo Internacional	Feminismo Internacional	Feminismo Internacional	
108245	LOC	Macorís	San Pedro de Macorís	San Pedro de Macorís	
108250,108251,108252	PER	Carmen Matilde Malen	Carmen Matilde Mallén	Carmen Matilde Mallén	
108265,108266,108267	PER	Juan V. Chalas	Juan V. Chalas	Juan V. Chalas	
108285	PER	Manensambert	Manensambert	Manensambert	
108302,108303,108304,108305	PER	Notario Ramón Soné Nolasco	Notario Ramón Soné Nolasco	Notario Ramón Soné Nolasco	
108311,108312,108313,108314	PER	Fray Venancio de Ecija	Fray Venancio de Ecija	P. Venancio de Écija	
108387,108388,108389	PER	Manuel Mallen Ortiz	Manuel Mallen Ortiz	Manuel Mallen Ortiz	
108391,108392,108393,108394	PER	Luisa 1. de Mallen	Luisa I. de Mallén	Luisa I. de Mallén	
108396,1084	PER	Fernando Chalas	Fernando Chalas	Fernando Chalas	
108399,108400,108401,108402	PER	Florentina Rodríguez Vda .	Florentina Rodríguez Vda .	Florentina Rodríguez Vda.	
108406,1084	PER	Melitón Suazo	Melitón Suazo	Melitón Suazo	
108409,108410,108411,108412	PER	Panchita Mallen de Suazo	Panchita Mallen de Suazo	Panchita Mallen de Suazo	
108509	ORG	Fémina	Fémina	Fémina	
108538,108539,108540,108541	PER	P. A . G.	P. A. Gómez	Pedro A Gomez	Q39381409
108543	LOC	Barahona	Barahona	Barahona	
108554,108555,108556	PER	Petronila A. Gómez	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
108558,108559,108560,108561	LOC	San Pedro de Macoris	San Pedro de Macorís	San Pedro de Macorís	
108575,1086	ORG	Fé mina	Fémina	Fémina	
108669,108670,108671	PER	MARIA DI SORRENTO	MARIA DI SORRENTO	Maria di Sorrento	
108684,108685,108686	PER	BLANCA MARGOT LEONOR	Blanca Margot Leonor	Blanca Margot Leonor	
108712	PER	Margo	Margo	Margo	
108726	PER	Febo	Febo	Phoebus	Q63489837
108828	PER	Dios	Dios	God	Q190
108853,1089	PER	Porfirio Febles	Porfirio Febles	Porfirio Febles	
108869	LOC	República	República Dominicana	República Dominicana	
108903,1089	LOC	La Romana	La Romana	La Romana	
108944,1089	LOC	La Romana	La Romana	La Romana	
108968,109	PER	Carmen Marina	Carmen Marina	Carmen Marina	
108971,109	PER	Pura Rodríguez	Pura Rodríguez	Pura Rodríguez	
108978,109	PER	Montalvo Rodríguez	Montalvo Rodríguez	Montalvo Rodríguez	
108987	PER	Mireya	Mireya	Mireya	
109007,109	PER	de Frias	Consuelo Montalvo de Frías	Consuelo Montalvo de Frías	
109039,109	PER	Gloria Sanchez	Gloria Sanchez	Gloria Sanchez	
109084,109085,109086,109087	PER	Don L S Bobea	Don L S Bobea	L S Bobea	
109094	PER	Anita	Anita	Anita	
109103,109104,109105	PER	Grover Cleveland Lambert	Grover Cleveland Lambert	Grover Cleveland Lambert	
109111	MISC	Inca	Inca	Inca	
109141	MISC	Maria	María	María	
109157	MISC	Maria	María	María	
109210,1092	ORG	Iglesia Católica	Iglesia Católica	Iglesia Católica	
109221,109222,109223,109224,109225,109226	MISC	Coronación de Nuestra Señora de Altagracia	Coronación de Nuestra Señora de Altagracia	Coronación de Nuestra Señora de Altagracia	
109309,109310,109311	PER	Blanca Margo Leonor	Blanca Margot Leonor	Blanca Margot Leonor	
109349,109350,109351,109352	PER	Don Jesús Ma .	Don Jesús Ma .	Jesús Ma.	
109354	PER	Troncoso	Troncoso	Troncoso	
109401	LOC	Concha	Concha	Concha	
109405	PER	Dios	Dios	God	Q190
109415	ORG	Fémina	Fémina	Fémina	
109444	ORG	Fémina	Fémina	Fémina	
109569	LOC	Barabona	Barahona	Barahona	
109605,109606,109607	PER	María de Sorrento	María de Sorrento	Maria di Sorrento	
109640,1096	LOC	La Romana	La Romana	La Romana	
109663,109664,109665,109666	PER	Miguel A. Guerrero M.	Miguel A. Guerrero	Miguel A. Guerrero	
109674,1097	PER	Enrique Ripley	Enrique Ripley	Enrique Ripley	
109677,1097	LOC	Calle Separación	Calle Separación	Calle Separación	
109681,1097	LOC	SANTO DOMINGO	Santo Domingo	Santo Domingo	
109737	MISC	Mercancías	Mercancías	Mercancías	
109740	ORG	Clyde	Clyde	Clyde	
109741,109742,109743	ORG	Santo Domingo Line	Santo Domingo	Santo Domingo	
109763,1098	LOC	New York	Nueva York	Nueva York	
109766	LOC	E.U.	E.U.	E.u.	
109787,1098	LOC	Oficina Central	Oficina Central	Oficina Central	
109791	LOC	Broadway	Broadway	Broadway	
109793,1098	LOC	NEW YORK	Nueva York	Nueva York	
109805	LOC	Colón	Cristóbal Colón	Cristóbal Colón	
109811,1098	LOC	STO .	Santo Domingo	Santo Domingo	
109820	ORG	DYCEL	Dycel	Dycel	
109822,1098	LOC	New York	Nueva York	Nueva York	
109826	ORG	CLYSANTO	Clysanto	Clysanto	
109828,109829,109830	LOC	Sto . Domingo	Santo Domingo	Santo Domingo	
109846,1098	MISC	LA HABANERA	La Habanera	La Habanera	
109867,109868,109869	ORG	LEBRON & CO.	LEBRON & CO.	Lebron & Co.	
109878,1099	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
109886	ORG	Quincalla	Quincalla	Quincalla	
109919	ORG	REMINGTON	Remington	Remington	
109931,109932,109933	PER	SEÑORITA CAMELIA DREYFOUST	Camelia Dreyfoust	Camelia Dreyfoust	
109934,1099	LOC	SANTO DOMINGO	Santo Domingo	Santo Domingo	
109942	MISC	Altagracia	Altagracia	Altagracia	
109950,109951,109952,109953,109954,109955	ORG	M . ALFARO REYES & Co.	M. Alfaro Reyes	Manuel Alfaro Reyes	
109960,109961,109962,109963	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
110030,11	PER	Rosendo Forteza	Rosendo Forteza	Rosendo Forteza	
110045,110046,110047,110048,110049,110050	LOC	"Calle "" 27 de Febrero """	Calle 27 de Febrero	Calle 27 de Febrero	
110056,110057,110058,110059	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
110064,110065,110066,110067,110068	ORG	COLUMBUS STEAMSHIP CO. INC .	Columbus Steamship Co. Inc.	Columbus Steamship Co. Inc.	
110085,1101	LOC	New York	Nueva York	Nueva York	
110088,1101	LOC	U. S.	Estados Unidos	Estados Unidos	
110095,1101	PER	FREDERIC SCHAD	FREDERIC SCHAD	Frederic Schad	
110104,110105,110106,110107,110108	LOC	Calle San Francisco No. II.	Calle San Francisco	Calle San Francisco	
110109,1101	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
110138,110139,110140	PER	PETRONILA ANGELICA GOMEZ	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
110151,110152,110153	PER	ANGELIS DE CANINO	María Luisa Angelis de Canino	María Luisa Angelis de Canino	
110156,110157,110158,110159	PER	PETRONILA A . GOMEZ	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
110161,110162,110163,110164	PER	CONSUELO MONTALVO DE FRIAS	Consuelo Montalvo de Frías	Consuelo Montalvo de Frías	
110169,110170,110171,110172	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
110538	PER	Dios	Dios	God	Q190
110583	PER	Dios	Dios	God	Q190
110699,110700,110701	PER	Rufino Blanco Fombona	Rufino Blanco Fombona	Rufino Blanco Fombona	Q3082880
110703	LOC	Madrid	Madrid	Madrid	
110705	LOC	España	España	España	
110786,1108	LOC	America Latina	Latinoamérica	Latinoamérica	
110841	MISC	Libertador	Libertador	Libertador	
110847,1108	PER	SIMON BOLIVAR	Simón Bolívar	Simón Bolívar	
110864,110865,110866	PER	Don Ceciho Acosta	Don Ceciho Acosta	Ceciho Acosta	
110891	LOC	venezuela	Venezuela	Venezuela	
110906	PER	Miranda	Miranda	Miranda	
110968	LOC	America	América	América	
111276	MISC	LIBERTADOR	Libertador	Libertador	
111280	LOC	VENEZUELA	Venezuela	Venezuela	
111286	LOC	AMERICA	América	América	
111311,111312,111313	PER	A. FELINO VICIOSO	Felino A. Vicioso	Felino A. Vicioso	
111316,1113	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
111330,111331,111332	PER	José Manuel Govin	José Manuel Govin	José Manuel Govin	
111338,1113	ORG	Prensa Española	Prensa Española	Prensa Española	
111345,111346,111347,111348,111349	ORG	Confederación de la Prensa Hispano-americana	Comité de la Confederación de la Prensa Hispanoamericana	Comité de la Confederación de la Prensa Hispanoamericana	
111363	LOC	España	España	España	
111415	LOC	España	España	España	
111449	LOC	Castilla	Castilla	Castilla	
111460,111461,111462	PER	JOSE LEBRON MORALES	JOSE LEBRON MORALES	Jose Lebrón Morales	
111470	PER	ELSA	Elsa	Elsa	
111472	PER	GISELA	Gisela	Gisela	
111511	PER	Pérez	Pérez	Pérez	
111516	LOC	París	París	París	
111533	LOC	París	París	París	
111555	PER	Elsa	Elsa	Elsa	
111557	PER	Gisela	Gisela	Gisela	
111576	PER	Gisela	Gisela	Gisela	
111597	PER	Elsa	Elsa	Elsa	
111620	PER	Gisela	Gisela	Gisela	
111627	PER	Elsa	Elsa	Elsa	
111634	PER	Gisela	Gisela	Gisela	
111703	LOC	Angora	Angora	Angora	
111759	PER	Gisela	Gisela	Gisela	
111861	PER	Elsa	Elsa	Elsa	
111869	PER	Elsa	Elsa	Elsa	
111926,1119	LOC	Gran Opera	Gran Opera	Gran Opera	
111931	LOC	Hipodromo	Hipódromo	Hipódromo	
111935,111936,111937	LOC	Bosque de Bologne	Bosque de Bologne	Bosque de Bologne	
112004	PER	Gisela	Gisela	Gisela	
112018	PER	Elsa	Elsa	Elsa	
112048	PER	Gisela	Gisela	Gisela	
112062	LOC	París	París	París	
112065	PER	Elsa	Elsa	Elsa	
112107	LOC	Londres	Londres	Londres	
112199	MISC	Dios	Dios	Dios	
112220,112221,112222,112223	PER	CONSUELO M. DE FRIAS	Consuelo Montalvo de Frías	Consuelo Montalvo de Frías	
112226	MISC	Magnolia	Magnolia	Magnolia	
112234,1122	PER	Loraida Aidar	Loraida Aidar	Loraida Aidar	
112255	PER	Beethoven	Beethoven	Beethoven	
112307	MISC	Sol	Sol	Sol	
112311	MISC	Luna	Luna	Luna	
112436,112437,112438	PER	NATALIA ANGELICA GARCIA	Natalia Angélica García	Natalia Angélica García	
112487	PER	Elsa	Elsa	Elsa	
112516	PER	Elsa	Elsa	Elsa	
112576	PER	Pérez	Pérez	Pérez	
112618	PER	Ruiz	Ruíz	Ruíz	
112648	PER	Nisia	Nisia	Nyssia	Q18720650
112715	PER	Nisia	Nisia	Nyssia	Q18720650
112725	PER	Carlota	Carlota	Carlota	
112727	PER	Susana	Susana	Susana	
112747	PER	Nisia	Nisia	Nyssia	Q18720650
112798	PER	Nisia	Nisia	Nyssia	Q18720650
112864	PER	Carlota	Carlota	Carlota	
112917	PER	Nisia	Nisia	Nyssia	Q18720650
112954	PER	Carlota	Carlota	Carlota	
112961	PER	Nista	Nista	Nista	
112987	PER	Martina	Martina	Martina	
112993	PER	Martina	Martina	Martina	
113017	PER	Martina	Martina	Martina	
113035	PER	Martina	Martina	Martina	
113040	PER	Carlota	Carlota	Carlota	
113054	PER	Carlota	Carlota	Carlota	
113267	PER	Nisia	Nisia	Nyssia	Q18720650
113291,113292,113293	PER	Sra. de Perez	Sra. de Pérez	de Pérez	
113299	PER	Elsa	Elsa	Elsa	
113301	PER	Gisela	Gisela	Gisela	
113307	PER	Nisia	Nisia	Nyssia	Q18720650
113330,113331,113332,113333	PER	ISABEL A . VDA	Isabel A. de Pellerano	Isabel A. de Pellerano	
113335	PER	PELLERANO	Pellerano	Gerónimo Pellerano	Q1516041
113338,1133	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
114068	PER	Dios	Dios	God	Q190
114272	MISC	Pasado	Pasado	Pasado	
114307	PER	Dios	Dios	God	Q190
114549,1146	PER	BALDEMARO RIJO	Baldemaro Rijo	Baldemaro Rijo	
114568,114569,114570	PER	Felino A. Vicioso	Felino A. Vicioso	Felino A. Vicioso	
114599,1146	PER	Laura Bonetty	Laura Bonetty	Laura Bonetty	
114739,114740,114741	PER	Dulce M. Rodriguez	Dulce M. Rodriguez	Dulce M. Rodriguez	
114903,1149	PER	Antonio Valdez	Antonio Valdez	Antonio Valdez	
114909	PER	Higuey	Higuey	Higuey	
114917,1149	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
114928,114929,114930,114931	PER	Petronila Ang . Gómez	Petronila Angélica Gómez	Petronila Angélica Gómez	Q41564582
114938,114939,114940	ORG	"Revista "" Fémina"	Fémina	Fémina	
114943,114944,114945,114946	LOC	San Pedro de Macoris	San Pedro de Macorís	San Pedro de Macorís	
115125	MISC	Femina	Fémina	Fémina	
115152,1152	PER	KAMON PEREZ	Ramón Pérez	Ramón Pérez	
115156,1152	MISC	Colina Sacra	Colina Sacra	Colina Sacra	
115174	PER	Ledo	Ledo	Ceslestino Ledo	Q130635721
115177,115178,115179	PER	Natalia Angelica Garcia	Natalia Angélica García	Natalia Angélica García	
115194	PER	Cleopatra	Cleopatra	Cleopatra	
115197	PER	Frine	Friné	Phryne	Q232790
115200	PER	Krisís	Krisís	Krisís	
115224,115225,115226	PER	Leonardo de Vinci	Leonardo da Vinci	Leonardo da Vinci	Q762
115231	PER	Beethoven	Beethoven	Beethoven	
115237,115238,115239	PER	Alfredo de Musset	Alfredo de Musset	Alfred de Musset	Q179680
115313	PER	MARGARITA	MARGARITA	Margarita	
115319	MISC	Femina	Fémina	Fémina	
115754	MISC	Olvido	Olvido	Olvido	
115800	PER	PEGUERO	PEGUERO	A. Peguero	
115821,115822,115823	ORG	Casa de España	Casa de España	Casa de España	
115850,115851,115852	ORG	casa de España	Casa de España	Casa de España	
115866,1159	PER	Madre Patria	Madre Patria	Dew S. Rambocus	Q98113168
115915,115916,115917,115918	PER	Don Benjamin Portela Alvarez	Benjamin Portela Alvarez	Benjamin Portela Álvarez	
115929,115930,115931,115932	PER	Don Jose Lebrón Morales	Don Jose Lebrón Morales	Jose Lebrón Morales	
115948,115949,115950,115951	PER	Don Jose bebron morales	Don Jose bebron morales	Jose Lebrón Morales	
115956,115957,115958	PER	José Manuel Govin	José Manuel Govin	José Manuel Govin	
115966,116	ORG	El Mundo	El Mundo	El Mundo	
115971	LOC	Habana	Habana	Habana	
116071,116072,116073	PER	J. Martinez Conde	J. Martínez Conde	José Martínez Conde	
116138,1161	PER	Emilio Morel	Emilio A. Morel	Emilio A. Morel	Q139661850
116187,116188,116189,116190	PER	Altagracia Aryste de Alvarez	Altagracia Aryste de Alvarez	Altagracia Aryste de Alvarez	
116199,1162	PER	Ricardo Alvarez	Ricardo Alvarez	Ricardo Alvarez	
116210	PER	Alvarez	Álvarez	Álvarez	
116219	PER	Dios	Dios	God	Q190
116254,116255,116256	PER	Miguel A. Guerrero	Miguel A. Guerrero	Miguel A. Guerrero	
116275,1163	PER	Enrique Cambier	Enrique Cambier	Enrique Cambier	
116319	PER	José	Jose	Jose	
116321,1163	PER	Tete manen	Teté Mallen	Teté Mallen	
116324,1163	PER	rete Albizu	rete Albizu	rete Albizu	
116327,1163	PER	Pura Fernandez	Pura Fernandez	Pura Fernández	Q56000469
116330,1163	PER	Eduvigis Rois	Eduvigis Rosas	Leda Eduvigis Rosas	
116347	LOC	Mella	Mella	Mella	
116359	PER	Jose	Jose	Jose	
116391	PER	Pellerano	Pellerano	Gerónimo Pellerano	Q1516041
116436,116437,116438	PER	Rafael V. Montalvo	Rafael V. Montalvo	Rafael V. Montalvo	
116450	ORG	Pala	Pala	Pala	
116455	PER	Montalvo	Montalvo	Montalvo	
116464,1165	PER	Lorenzo Despradel	Lorenzo Despradel	Lorenzo Despradel	
116467	PER	Muley	Muley	Der kleine Muck	Q98700255
116497,1165	PER	Mercedes E.	Mercedes E.	Mercedes E.	
116500	PER	Vargas	Vargas	Vargas	
116504,1165	LOC	San Jose	San Jose	San Jose	
116508,1165	LOC	Villa velazquez	Villa Velázquez	Villa Velázquez	
116543	PER	Lorana	Lorana	Lorana	
116561	PER	Aidar	Aidar	Aidar	
116567	PER	Simon	Simón	Simón	
116569,1166	PER	Marta Andar	Marta Andar	Marta Andar	
116573	PER	Lorada	Lorada	Lorada	
116589,1166	LOC	Estados Unidos	Estados Unidos	Estados Unidos	
116635	PER	Zorada	Zorada	Zorada	
116655,1167	LOC	San Juan	San Juan	San Juan	
116666,116667,116668,116669,116670	ORG	Royal Card & Paper Co.	Royal Card & Paper Co.	Royal Card & Paper Co.	
116672,116673,116674,116675,116676	ORG	Port-Rico Paper Supply Co. Inc	Port-Rico Paper Supply Co. Inc	Port-Rico Paper Supply Co. Inc	
116689,116690,116691	PER	JOSE C. VIÑAS	JOSE C. VIÑAS	Jose C. Viñas	
116696,1167	LOC	República Dominicana	República Dominicana	República Dominicana	
116704,116705,116706,116707	LOC	San Pedro de Macorís	San Pedro de Macorís	San Pedro de Macorís	
116715,116716,116717,116718	ORG	"Casa "" Villamarzo """	Casa Villamarzo	Casa Villamarzo	
116766,116767,116768	LOC	Calle Isabella Catonea	Calle Isabel la Católica	Calle Isabel la Católica	
116771	LOC	Luperon	Luperón	Luperón	
116783,1168	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
116789,1168	ORG	LA TABACALERA	Tabacalera	Tabacalera	
116797,1168	MISC	LA HABANERA	La Habanera	La Habanera	
116841,116842,116843	MISC	EXPOSICION DE MILAN	Milán	Milán	
116894,116895,116896,116897	ORG	FERNANDEZ y CO. S.	Fernández	Fernández	
116901	LOC	Trinitaria	Trinitaria	Trinitaria	
116905	LOC	Duvergé	Duvergé	Duvergé	
116907,1169	LOC	Villa Velazquez	Villa Velázquez	Villa Velázquez	
116910,116911,116912,116913	LOC	S. P. de Macorís	San Pedro de Macorís	San Pedro de Macorís	
116916,116917,116918	ORG	LEBRON & CO.	LEBRON & CO.	Lebron & Co.	
116928,1169	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
116968	MISC	REMINGTON	Remington	Remington	
116982,116983,116984,116985	PER	Enriqueta M. de Cruzado	C. Enriqueta Maggiolo de Cruzado	C. Enriqueta Maggiolo de Cruzado	
116999,117	ORG	La Salud	La Salud	La Salud	
117007,117	LOC	ARISTIDES DEPRAT	Arístides Deprat	Arístides Deprat	
117011,117012,117013	LOC	"Padre Billini """	Padre Billini	Billini	
117016	LOC	Santomé	Santomé	Santomé	
117020,117	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
117096,117097,117098,117099,117100	LOC	Lic. J. B. Marrero S.	Lic. J. B. Marrero S.	J. B. Marrero S.	
117103,1171	LOC	Parque Colón	Parque Colón	Parque Colón	
117107,117108,117109,117110	LOC	Sto . Dgo .	Santo Domingo	Santo Domingo	
117126,117127,117128	ORG	Ureña & Aguiar	Ureña & Aguiar	Ureña & Aguiar	
117144,1171	LOC	Arzobispo Meriño	Arzobispo Meriño	Meriño	
117158,1172	LOC	Santo Domingo	Santo Domingo	Santo Domingo	
117161,1172	LOC	Rep. Dominicana	República Dominicana	República Dominicana	
117169,117170,117171,117172	PER	José F . Fernández	José F. Fernández	José F. Fernández	
