sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras,n_positivo,n_negativo,polaridad_bruta,polaridad_normalizada,etiqueta_polaridad,palabras_positivas_detectadas,palabras_negativas_detectadas
femina_000241,femina,241,raza,raza,"A mi prometida Salve excelsa Raza! Raza que mecció mi cuna, Salve bellísima luna, tu que me has visto nacer.",a mi prometida salve excelsa raza raza que meccio mi cuna salve bellisima luna tu que me has visto nacer,20,0,0,0,0.0,neutra,,
femina_000242,femina,242,raza,raza,Salve Raza Hispana.,salve raza hispana,3,0,0,0,0.0,neutra,,
femina_000251,femina,251,raza,raza,"Bendeciré tu memoria, Raza de sacra epopeya, Donde la historia su origen no cesa de recordar.",bendecire tu memoria raza de sacra epopeya donde la historia su origen no cesa de recordar,16,0,0,0,0.0,neutra,,
femina_000366,femina,366,raza,negro,Creer hallar la verdad donde subsiste el negro engaño y la cruel falsía; buscar la razón donde no existeconfundir las tinieblas con el día.,creer hallar la verdad donde subsiste el negro engano y la cruel falsia buscar la razon donde no existeconfundir las tinieblas con el dia,24,1,1,0,0.0,neutra,razon,cruel
femina_000752,femina,752,raza,negro,"Cuando cansada de la lucha ruda, con la vida mi cuenta haya saldado, ven, madre de los tristes, en mi ayuda y en tu gran copa de marfil tallado, del negro néctar, déjame embriagar: lenitivo del mal y del pecado, que dá el placer inmenso de soñar!! CARIDAD BRAVO ADAMS.",cuando cansada de la lucha ruda con la vida mi cuenta haya saldado ven madre de los tristes en mi ayuda y en tu gran copa de marfil tallado del negro nectar dejame embriagar lenitivo del mal y del pecado que da el placer inmenso de sonar caridad bravo adams,50,2,2,0,0.0,neutra,caridad; vida,mal; tristes
femina_000762,femina,762,raza,raza,"Es un egoísmo del hombre, como lo es en la cuestión de raza el desconocimiento que el blanco ha querido hacer de las facultades del negro, el empeño de no querer aceptar que no existen diferencias entre el varón y la hembra y que ambos han de tener ante la sociedad y sus diferentes faces el mismo alcance intelectivo, la misma fuerza muscular y las mismas aspiraciones al logro de sus propósitos e ideales.",es un egoismo del hombre como lo es en la cuestion de raza el desconocimiento que el blanco ha querido hacer de las facultades del negro el empeno de no querer aceptar que no existen diferencias entre el varon y la hembra y que ambos han de tener ante la sociedad y sus diferentes faces el mismo alcance intelectivo la misma fuerza muscular y las mismas aspiraciones al logro de sus propositos e ideales,74,0,0,0,0.0,neutra,,
femina_000762,femina,762,raza,blanco,"Es un egoísmo del hombre, como lo es en la cuestión de raza el desconocimiento que el blanco ha querido hacer de las facultades del negro, el empeño de no querer aceptar que no existen diferencias entre el varón y la hembra y que ambos han de tener ante la sociedad y sus diferentes faces el mismo alcance intelectivo, la misma fuerza muscular y las mismas aspiraciones al logro de sus propósitos e ideales.",es un egoismo del hombre como lo es en la cuestion de raza el desconocimiento que el blanco ha querido hacer de las facultades del negro el empeno de no querer aceptar que no existen diferencias entre el varon y la hembra y que ambos han de tener ante la sociedad y sus diferentes faces el mismo alcance intelectivo la misma fuerza muscular y las mismas aspiraciones al logro de sus propositos e ideales,74,0,0,0,0.0,neutra,,
femina_000762,femina,762,raza,negro,"Es un egoísmo del hombre, como lo es en la cuestión de raza el desconocimiento que el blanco ha querido hacer de las facultades del negro, el empeño de no querer aceptar que no existen diferencias entre el varón y la hembra y que ambos han de tener ante la sociedad y sus diferentes faces el mismo alcance intelectivo, la misma fuerza muscular y las mismas aspiraciones al logro de sus propósitos e ideales.",es un egoismo del hombre como lo es en la cuestion de raza el desconocimiento que el blanco ha querido hacer de las facultades del negro el empeno de no querer aceptar que no existen diferencias entre el varon y la hembra y que ambos han de tener ante la sociedad y sus diferentes faces el mismo alcance intelectivo la misma fuerza muscular y las mismas aspiraciones al logro de sus propositos e ideales,74,0,0,0,0.0,neutra,,
femina_004572,femina,4572,raza,latina,"Por tanto, distinguido señor, creo oportuno y de gran utilidad para entrambos mundos, de honor para la America Latina y de plena satisfacción para sus dignos hijos, el que lleve a la palpable y universal, amena e instructiva, popular e interesante escena cinematográfica, la magna y gloriosa epopeya de la Libertad de América, en cuya jornada, dicho sea en honor de la verdad, descuela el Libertador, el magnífico y colosal SIMON BOLIVAR, quien, según el elocuente decir del sabio jurisconsulto e insigne prosador y poeta Don Ceciho Acosta, es cabeza de los milagros, lengua de las maravillas y según el nuestro, brazo de las acciones, y en que venezuela, la patria de éste y de aquel, del precurso héroe y mártir Miranda, de otros héroes y mártires más, la vuestra y la de nuestra mayor admiración y simpatía por sus proezas inauditas, y su fecunda lapor intelectual, fué sin duda alguna, de todo el vasto teatro del Continente, donde se luchara más, y más tesoneramente en pro de la tan granria causa de la libertad de America. diosa y noble, como importante y lejendaCon gran satisfacción, placeme exprearle que a ninguna otra persona he podido dirigirme en tal sentido antes que a vos, porque vos contais, ademas con el valioso recurso de la capacidad, con el de la relación y de la personalidad, y porque no tengo el gusto de conocer a otra.... ni creo existirá quien o quienes hayan luchado y luchen con tan persistente afán en difundir las brillantes acciones de aquel héroe y las altas grandezas de esa parte, y de todo nuestro inmenso Continente, formado con sangre de nuestras propias venas, animado por el alma de nuestra propia alma, encaminado á un solo fin, a un mismo glorioso ideal y cuyasuerte fué en el lejano pasado, es en el algido presente y será en el futuro e indeciso porvenir, nuestra misma dichosa o fatal suerte.",por tanto distinguido senor creo oportuno y de gran utilidad para entrambos mundos de honor para la america latina y de plena satisfaccion para sus dignos hijos el que lleve a la palpable y universal amena e instructiva popular e interesante escena cinematografica la magna y gloriosa epopeya de la libertad de america en cuya jornada dicho sea en honor de la verdad descuela el libertador el magnifico y colosal simon bolivar quien segun el elocuente decir del sabio jurisconsulto e insigne prosador y poeta don ceciho acosta es cabeza de los milagros lengua de las maravillas y segun el nuestro brazo de las acciones y en que venezuela la patria de este y de aquel del precurso heroe y martir miranda de otros heroes y martires mas la vuestra y la de nuestra mayor admiracion y simpatia por sus proezas inauditas y su fecunda lapor intelectual fue sin duda alguna de todo el vasto teatro del continente donde se luchara mas y mas tesoneramente en pro de la tan granria causa de la libertad de america diosa y noble como importante y lejendacon gran satisfaccion placeme exprearle que a ninguna otra persona he podido dirigirme en tal sentido antes que a vos porque vos contais ademas con el valioso recurso de la capacidad con el de la relacion y de la personalidad y porque no tengo el gusto de conocer a otra ni creo existira quien o quienes hayan luchado y luchen con tan persistente afan en difundir las brillantes acciones de aquel heroe y las altas grandezas de esa parte y de todo nuestro inmenso continente formado con sangre de nuestras propias venas animado por el alma de nuestra propia alma encaminado a un solo fin a un mismo glorioso ideal y cuyasuerte fue en el lejano pasado es en el algido presente y sera en el futuro e indeciso porvenir nuestra misma dichosa o fatal suerte,319,15,1,14,0.0438871473354232,positiva,alma; dignos; distinguido; fecunda; gloriosa; glorioso; honor; importante; libertad; noble; porvenir; sabio,fatal
femina_004655,femina,4655,raza,blanca,"Ni era en afanes impuros que hiriendo el monte en la tala, el campesino hacia gala de su conuco mejor, sino por darlo en amor al reino de su zagala! Indicio de paz vida era en vaporosos tules, la blanca choza dormida entre las lomas azules. mansamente escondida entre la espesa maraña que urdía la selva huraña con amoroso primor, dabante blando rumor las brisas de la montana. aquel refugio sereno que a mi deleite rendido, fue el paraíso terreno de mi solaz preterido, dióme en su cálido seno puro, inocente albedrio.... en mi feliz señorio, símbolo de mi bien samo, la blanca espira de humo santificaba el bohío! lera con amor projo que en su inocente pureza la madre enseñaba al hijo la fe con que el alma reza postrada ante el crucifijo: iera la suave sonrisa de la doncella sumisa la que en su boca rosada, siempre se vió iluminada con la ilusión de la masa.",ni era en afanes impuros que hiriendo el monte en la tala el campesino hacia gala de su conuco mejor sino por darlo en amor al reino de su zagala indicio de paz vida era en vaporosos tules la blanca choza dormida entre las lomas azules mansamente escondida entre la espesa marana que urdia la selva hurana con amoroso primor dabante blando rumor las brisas de la montana aquel refugio sereno que a mi deleite rendido fue el paraiso terreno de mi solaz preterido diome en su calido seno puro inocente albedrio en mi feliz senorio simbolo de mi bien samo la blanca espira de humo santificaba el bohio lera con amor projo que en su inocente pureza la madre ensenaba al hijo la fe con que el alma reza postrada ante el crucifijo iera la suave sonrisa de la doncella sumisa la que en su boca rosada siempre se vio iluminada con la ilusion de la masa,158,11,0,11,0.0696202531645569,positiva,alma; amor; bien; deleite; feliz; mejor; paz; puro; sereno; vida,
femina_002807,femina,2807,raza,blanca,"Empero, no amargueis la dulzura de esa alma blanca y pura, toda amor y abnegación, para que no se altere este orden y seasu espíritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun á costa de los mayores sacrificios.",empero no amargueis la dulzura de esa alma blanca y pura toda amor y abnegacion para que no se altere este orden y seasu espiritu noble y fuerte capaz de conservar la paz y la dicha de su hogar aun a costa de los mayores sacrificios,46,7,0,7,0.1521739130434782,positiva,alma; amor; dicha; dulzura; noble; paz; pura,
femina_000611,femina,611,raza,blanco,"Maravillosa y singular criatura del divino ideal sublime alteza, sólo á Dios inferior en tu grandeza, oh, madre virginal, toda dulzura! Mas que todo lo blanco es tu blancura; mas que todo lo bello es tu belleza; mas que todo lo puro es tu pureza; mas que todo lo hermoso es tu hermosura.",maravillosa y singular criatura del divino ideal sublime alteza solo a dios inferior en tu grandeza oh madre virginal toda dulzura mas que todo lo blanco es tu blancura mas que todo lo bello es tu belleza mas que todo lo puro es tu pureza mas que todo lo hermoso es tu hermosura,53,6,0,6,0.1132075471698113,positiva,belleza; bello; dulzura; hermoso; puro; sublime,
femina_000933,femina,933,raza,negro,"Fémina Página 4 ¿Dónde estás? Estrella, ¡te has ido al cielo? Paloma, ¿te vas de vuelo? ¿Dónde estás? Ha tiempo que no te miro: ¿te fuistes como un suspiro y para siempre jamás? Vivaracha muchachita, ¿es que Puck te ha dado cita en recóndito jardín? ¿Es que partes al llamado de algún tierno enamorado serafín? Primorosa musa mía, mensajera de alegría. dulce flor por qué ocultas el semblante a los ojos de tu amante sonador Es que tienes un palacio de diamante, de topacio. en un mágico país Es que algún genio te mandaa Bagdad, á Samarkanda á Paris O en el carro de algún mago. o en un cisne, sobre un lago, como un ramo de jamín, yas brindando tu delicia. mientras suave te acaricia un amado Lohengring Deliciosa chiquitina que en tu risa cristalina das la gama del amor: mariposa pintoresca, Yo sabía. de la corte de Oberón a llevó siempreviva siempre fresca, de perfume embriagador, que por tí la luz del día recelosa estaba y fera: que por ti sufre y se irrita la envidiosa señorita Primavera Pero dónde estás, mi vida? Si en un bosque estás perdida, ó en un negro torreón. donde el vivo amor te prende de algún genio, de algún duende si un osado caballero como un angel prisionero mi Zoraida, mi Fatima. quien te busque y te redima, STA NO.",femina pagina 4 donde estas estrella te has ido al cielo paloma te vas de vuelo donde estas ha tiempo que no te miro te fuistes como un suspiro y para siempre jamas vivaracha muchachita es que puck te ha dado cita en recondito jardin es que partes al llamado de algun tierno enamorado serafin primorosa musa mia mensajera de alegria dulce flor por que ocultas el semblante a los ojos de tu amante sonador es que tienes un palacio de diamante de topacio en un magico pais es que algun genio te mandaa bagdad a samarkanda a paris o en el carro de algun mago o en un cisne sobre un lago como un ramo de jamin yas brindando tu delicia mientras suave te acaricia un amado lohengring deliciosa chiquitina que en tu risa cristalina das la gama del amor mariposa pintoresca yo sabia de la corte de oberon a llevo siempreviva siempre fresca de perfume embriagador que por ti la luz del dia recelosa estaba y fera que por ti sufre y se irrita la envidiosa senorita primavera pero donde estas mi vida si en un bosque estas perdida o en un negro torreon donde el vivo amor te prende de algun genio de algun duende si un osado caballero como un angel prisionero mi zoraida mi fatima quien te busque y te redima sta no,228,8,2,6,0.0263157894736842,positiva,alegria; amado; amor; dulce; luz; sabia; vida,perdida; sufre
femina_000252,femina,252,raza,raza,"Raza de hermosas doncellas, transparentes como el cielo, Que nos llenan de consuelo y de amor el corazón, Raza de excelsas virtudes y de bondad en esencia Sonadoras de inocencia y nostálgica visión.",raza de hermosas doncellas transparentes como el cielo que nos llenan de consuelo y de amor el corazon raza de excelsas virtudes y de bondad en esencia sonadoras de inocencia y nostalgica vision,33,5,0,5,0.1515151515151515,positiva,amor; bondad; consuelo; hermosas; virtudes,
femina_002544,femina,2544,raza,blanca,"Pongamosle una cruz blanca dijo uno de los congregados, proposicion que fue aceptada á unanimidad. aquellos esforzados paladines, con el ansia suprema de ser libres, colocaron sobre el odioso pabellon de las dos franjas, la magistral cruz blanca, símbolo de paz y redencion. 1 aferrados al ideal hermoso de E ticia y el derecho, consolidados, habian de servir de base fundamental á sus grandes aspiraciones de ciudadanos libres i civilizados. 27 DE FEBRERO DE 1923.",pongamosle una cruz blanca dijo uno de los congregados proposicion que fue aceptada a unanimidad aquellos esforzados paladines con el ansia suprema de ser libres colocaron sobre el odioso pabellon de las dos franjas la magistral cruz blanca simbolo de paz y redencion 1 aferrados al ideal hermoso de e ticia y el derecho consolidados habian de servir de base fundamental a sus grandes aspiraciones de ciudadanos libres i civilizados 27 de febrero de 1923,75,5,0,5,0.0666666666666666,positiva,hermoso; libres; paz; redencion,
femina_004491,femina,4491,raza,blanca,"Troncoso, nombre de vida ejemplar y de alma blanca y pura, templada á la contemplación de las virtudes religiosas, tronco de distinguida familia capitaleña.",troncoso nombre de vida ejemplar y de alma blanca y pura templada a la contemplacion de las virtudes religiosas tronco de distinguida familia capitalena,24,5,0,5,0.2083333333333333,positiva,alma; distinguida; pura; vida; virtudes,
femina_004652,femina,4652,raza,blanca,Pera la dulce alegría de mi alma sencilla y buena que en blandas horas vivía su vida blanca i serena; perdí la fe que encendía mis religiosos anhelos cuando en sus místicos vuelos las ansias de mi oración volaban del corazón hacia el azul de los cielos.,pera la dulce alegria de mi alma sencilla y buena que en blandas horas vivia su vida blanca i serena perdi la fe que encendia mis religiosos anhelos cuando en sus misticos vuelos las ansias de mi oracion volaban del corazon hacia el azul de los cielos,47,5,0,5,0.1063829787234042,positiva,alegria; alma; dulce; serena; vida,
femina_000023,femina,23,raza,blanca,"Porque la mujer amó el heroismo, los hombres fueron héroes, porque la mujer amó la poesía, los hombres cantaron, porque la mujer amó a la Patria, los hombres fueron patriotas, y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo La página mas bella en la historia de la independencia de todos los pueblos la escribió siempre la mano blanca y pura de una mujer.",porque la mujer amo el heroismo los hombres fueron heroes porque la mujer amo la poesia los hombres cantaron porque la mujer amo a la patria los hombres fueron patriotas y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo la pagina mas bella en la historia de la independencia de todos los pueblos la escribio siempre la mano blanca y pura de una mujer,70,4,0,4,0.0571428571428571,positiva,bella; bellos; heroismo; pura,
femina_002108,femina,2108,religion,dios,"Con cuánta gallardía responde tu arrogancia. a la torpe intención del brazo artero, acaso porque faltan todavía, muchos amaneceres de FEBRERO! Cómo se empina tu altivez, y cómo a la maligna insinuación del fuerte virilmente responde, cuando doquier advierte que abundan los baluartes como el CONDE Por el escalofrío de terror y de espanto que sintieron las almas, cuando al santo altar en que ofrecieron su devoción a Dios nuestros mayores, acer sus reptiles y sus lobos la casta vil de los profanadores: Por el dolor.—tan sólo comparable al intenso dolor de la derrotaconque la Libertad gimió ante el cuadro desolador de su armadura rota.",con cuanta gallardia responde tu arrogancia a la torpe intencion del brazo artero acaso porque faltan todavia muchos amaneceres de febrero como se empina tu altivez y como a la maligna insinuacion del fuerte virilmente responde cuando doquier advierte que abundan los baluartes como el conde por el escalofrio de terror y de espanto que sintieron las almas cuando al santo altar en que ofrecieron su devocion a dios nuestros mayores acer sus reptiles y sus lobos la casta vil de los profanadores por el dolor tan solo comparable al intenso dolor de la derrotaconque la libertad gimio ante el cuadro desolador de su armadura rota,106,1,2,-1,-0.0094339622641509,negativa,libertad,dolor
femina_002911,femina,2911,religion,dios,"Adios....Y Dios mío, q. ha visto mi guerra.",adios y dios mio q ha visto mi guerra,9,0,1,-1,-0.1111111111111111,negativa,,guerra
femina_003035,femina,3035,religion,virtud,"Yo que soy joven aun, no culpo los errores que comete la inconsciente juventud, sino á los débiles o mal preparados padres, que no han dedicado el tiempo necesario á estudiar y encaminar el carácter de sus hijos e indicarles el camino de la virtud; porque son los padres, ayudados por los maestros, los encargados de dirigir á sus recomendados.",yo que soy joven aun no culpo los errores que comete la inconsciente juventud sino a los debiles o mal preparados padres que no han dedicado el tiempo necesario a estudiar y encaminar el caracter de sus hijos e indicarles el camino de la virtud porque son los padres ayudados por los maestros los encargados de dirigir a sus recomendados,60,1,2,-1,-0.0166666666666666,negativa,virtud,debiles; mal
femina_003689,femina,3689,religion,dios,"Dios sabe con qué angustia vi el horror del no ser en su faz mustia; Dios sabe qué martirios torturaron mi pecho cuando pude llorar, junto á su techo, al claror tremulante de los cirios.",dios sabe con que angustia vi el horror del no ser en su faz mustia dios sabe que martirios torturaron mi pecho cuando pude llorar junto a su techo al claror tremulante de los cirios,35,0,1,-1,-0.0285714285714285,negativa,,angustia
femina_003770,femina,3770,religion,dios,"Uno, dos, tres instantes y las olas se encrespan, se corvierten las nubecillas en nubarrones, y la masa movible de inmensa agua, se arremolina al rededor de la barca y se convierte el corazón del pobre barquero, en urna de terror!! ¿Qué haré Dios de misericordial viento á mi regreso me es contrario y me iría á las agnas seguro y prosigue, crevendo salvar la playa opuesta á su hogar.",uno dos tres instantes y las olas se encrespan se corvierten las nubecillas en nubarrones y la masa movible de inmensa agua se arremolina al rededor de la barca y se convierte el corazon del pobre barquero en urna de terror que hare dios de misericordial viento a mi regreso me es contrario y me iria a las agnas seguro y prosigue crevendo salvar la playa opuesta a su hogar,70,0,1,-1,-0.0142857142857142,negativa,,pobre
femina_004622,femina,4622,religion,religiosa,"Doce años más tarde, en decadencia la institución religiosa, el colegio fué clausurado y trajeron a Nisia á mi casa.",doce anos mas tarde en decadencia la institucion religiosa el colegio fue clausurado y trajeron a nisia a mi casa,20,0,1,-1,-0.05,negativa,,decadencia
femina_006320,femina,6320,religion,dios,"En lo más agudo de la crisis llega un pequeño barco cargado del apetecido banano, procedente de un pueblo, donde la ausencia del egoismo especulador hace que Dios mantenga la abundancia en aquellas tierras.",en lo mas agudo de la crisis llega un pequeno barco cargado del apetecido banano procedente de un pueblo donde la ausencia del egoismo especulador hace que dios mantenga la abundancia en aquellas tierras,34,0,1,-1,-0.0294117647058823,negativa,,crisis
femina_006775,femina,6775,religion,moral,"Son muchas las instituciones femeninas, que se han levantado en estos últimos años y cada una de ellas es un grupo de mujeres conscientes que se preocupan de elevar el ni vel moral de las que vienen tras ellas formando la interminable cadena humana que asciende, penosa pero seguramente hacia la meta.",son muchas las instituciones femeninas que se han levantado en estos ultimos anos y cada una de ellas es un grupo de mujeres conscientes que se preocupan de elevar el ni vel moral de las que vienen tras ellas formando la interminable cadena humana que asciende penosa pero seguramente hacia la meta,52,0,1,-1,-0.0192307692307692,negativa,,cadena
femina_007042,femina,7042,religion,dios,"Manojito de espigas luminosas, hecho como por artes milagrosas. en la huerta magnifica de Dios, Antes que lleguen al hogar pendito, con tu carga de luz del infinito, tú ahuyentarás las sombras del dolor.",manojito de espigas luminosas hecho como por artes milagrosas en la huerta magnifica de dios antes que lleguen al hogar pendito con tu carga de luz del infinito tu ahuyentaras las sombras del dolor,34,1,2,-1,-0.0294117647058823,negativa,luz,dolor; sombras
femina_001200,femina,1200,religion,religión,"En el nombre de cristo se incendiarron las teas de la Inquisición, la acción mas bochornosa en la historia de la Religión; en el nombre de Cisto cubrió Francia su suelo con guerras fraticidas.",en el nombre de cristo se incendiarron las teas de la inquisicion la accion mas bochornosa en la historia de la religion en el nombre de cisto cubrio francia su suelo con guerras fraticidas,34,0,2,-2,-0.0588235294117647,negativa,,bochornosa; guerras
femina_000066,femina,66,religion,moral,"La cultura debe aumentar en la mujer su belieza fisico-moral a fin de que la capacite para enfrentarse a la obra nefanda de desmoralización que se inicia en el seno de las sociedades incultas y para que se constituya en mentor de la familia, sólida base de la sociedad general, sobre la que edifiican los pueblos su mas alta personalidad.",la cultura debe aumentar en la mujer su belieza fisico moral a fin de que la capacite para enfrentarse a la obra nefanda de desmoralizacion que se inicia en el seno de las sociedades incultas y para que se constituya en mentor de la familia solida base de la sociedad general sobre la que edifiican los pueblos su mas alta personalidad,61,1,1,0,0.0,neutra,cultura,desmoralizacion
femina_000379,femina,379,religion,moral,Hay algunas mujeres que dan la sensación de la fortaleza moral; pero en la mavor parte de los casos conviene desconfiar.,hay algunas mujeres que dan la sensacion de la fortaleza moral pero en la mavor parte de los casos conviene desconfiar,21,0,0,0,0.0,neutra,,
femina_000462,femina,462,religion,cristiana,"Fémina Pgina 8 Página 9 Fémina Estamos en los días en que la glesia Cristiana realiza en Santo Domingo, con incomparable esplendor el grandioso acto de la coronación de Nuestra Señora de la Altagracia.",femina pgina 8 pagina 9 femina estamos en los dias en que la glesia cristiana realiza en santo domingo con incomparable esplendor el grandioso acto de la coronacion de nuestra senora de la altagracia,34,0,0,0,0.0,neutra,,
femina_000463,femina,463,religion,religioso,"Para la realización de este trascendental acontecimiento religioso ha venido como Delegado Especial de Su Santidad: Pío NI. acompañado de altas Dignidades de la la glesia Romana, el Excelentísimo y Reverendísimo Dr.",para la realizacion de este trascendental acontecimiento religioso ha venido como delegado especial de su santidad pio ni acompanado de altas dignidades de la la glesia romana el excelentisimo y reverendisimo dr,32,0,0,0,0.0,neutra,,
femina_000475,femina,475,religion,religioso,"Pio XI: con la alta misión de coronar a Nuestra Señora de Altagracia, También llegaron con él otras personas del clero de varios puntos del estrangero, todos con dirección á la Capital a presenciar el gran festival religioso RECIBIMIENTO.",pio xi con la alta mision de coronar a nuestra senora de altagracia tambien llegaron con el otras personas del clero de varios puntos del estrangero todos con direccion a la capital a presenciar el gran festival religioso recibimiento,39,0,0,0,0.0,neutra,,
femina_000521,femina,521,religion,religiosa,"Estampería Religiosa, Novedades.",estamperia religiosa novedades,3,0,0,0,0.0,neutra,,
femina_000572,femina,572,religion,dios,"Sr., y, en torno mío, contemplo asombrado y casi extático. la ingente masa de todo un pueblo crevente, cuyo corazón palpita de manera inusitada, porque adora y ama: adora á su Virgen, Madre de Dios.",sr y en torno mio contemplo asombrado y casi extatico la ingente masa de todo un pueblo crevente cuyo corazon palpita de manera inusitada porque adora y ama adora a su virgen madre de dios,35,0,0,0,0.0,neutra,,
femina_000622,femina,622,religion,religión,"No es, pués, harto elocuente y significativo, que se asocie á la fecha inmortal, de Capotillo, un grandioso suceso de la religión del Nazareno!....",no es pues harto elocuente y significativo que se asocie a la fecha inmortal de capotillo un grandioso suceso de la religion del nazareno,24,0,0,0,0.0,neutra,,
femina_000635,femina,635,religion,católico,"Como para demostrar su poderío y misericordia para con sus hijos, ha realizado á su paso por esta región, la milagrosa Virgen, luminosos acontecimientos que arr gan nuestra fe y levantan con fervor católico los corazones escénticos.",como para demostrar su poderio y misericordia para con sus hijos ha realizado a su paso por esta region la milagrosa virgen luminosos acontecimientos que arr gan nuestra fe y levantan con fervor catolico los corazones escenticos,37,0,0,0,0.0,neutra,,
femina_000654,femina,654,religion,católica,"Damos la bienvenida á todos los que regresan de presenciar la festividad católica recien celebrada en la ciudad Capital, y muy especialmente á nuestra querida colaboradora Doña María Luisa de Canino.",damos la bienvenida a todos los que regresan de presenciar la festividad catolica recien celebrada en la ciudad capital y muy especialmente a nuestra querida colaboradora dona maria luisa de canino,31,0,0,0,0.0,neutra,,
femina_002405,femina,2405,religion,dios,"Pues lleva la carga sin carga, y hace dulce y sabroso todo lo amargo.—El amor noble de lesus nos anima á hacer grandes cosas y mueve á desear siempre lo más perfecto.—El amor quiere estar en lo más alto y no ser detenido de ninguna cosa baja. —El amor quiere ser libre, y ajeno de todaafición mundana; porque no se impida suwisita, ni Se embarace en ocupaciones de provecho temporal, o caiga por daño.—No hay cosa más dulce que el amor; nada más fuerte, nada más alto nada más ancho nada más alegre, nada más fuerte, ni mejor en el cielo ni en la tierra; porque el amor nació de Dios, y no puede aquietarse con todo lo creado, sino con el amor de Dios.",pues lleva la carga sin carga y hace dulce y sabroso todo lo amargo el amor noble de lesus nos anima a hacer grandes cosas y mueve a desear siempre lo mas perfecto el amor quiere estar en lo mas alto y no ser detenido de ninguna cosa baja el amor quiere ser libre y ajeno de todaaficion mundana porque no se impida suwisita ni se embarace en ocupaciones de provecho temporal o caiga por dano no hay cosa mas dulce que el amor nada mas fuerte nada mas alto nada mas ancho nada mas alegre nada mas fuerte ni mejor en el cielo ni en la tierra porque el amor nacio de dios y no puede aquietarse con todo lo creado sino con el amor de dios,128,12,1,11,0.0859375,positiva,alegre; amor; dulce; libre; mejor; noble,dano
