sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
femina_000453,femina,453,mujer,mujer,"Pero tal vez iré a Waorta, a fin de evocar cierta noche de lluvia en la que una mujer concibió un niño, que tengo por la duodécima maravilla del imperio.",pero tal vez ire a waorta a fin de evocar cierta noche de lluvia en la que una mujer concibio un nino que tengo por la duodecima maravilla del imperio,30
femina_000454,femina,454,mujer,madre,Busca á su madre que acaba de salir.,busca a su madre que acaba de salir,8
femina_000462,femina,462,religion,cristiana,"Fémina Pgina 8 Página 9 Fémina Estamos en los días en que la glesia Cristiana realiza en Santo Domingo, con incomparable esplendor el grandioso acto de la coronación de Nuestra Señora de la Altagracia.",femina pgina 8 pagina 9 femina estamos en los dias en que la glesia cristiana realiza en santo domingo con incomparable esplendor el grandioso acto de la coronacion de nuestra senora de la altagracia,34
femina_000463,femina,463,religion,religioso,"Para la realización de este trascendental acontecimiento religioso ha venido como Delegado Especial de Su Santidad: Pío NI. acompañado de altas Dignidades de la la glesia Romana, el Excelentísimo y Reverendísimo Dr.",para la realizacion de este trascendental acontecimiento religioso ha venido como delegado especial de su santidad pio ni acompanado de altas dignidades de la la glesia romana el excelentisimo y reverendisimo dr,32
femina_000466,femina,466,mujer,madre,"La fé, esa esencia divina que se encierra en el ánfora del alma, y que se desborda en los momentos mas aflictivos de la vida, se desborda en estos días para rendirle culto especial a la privilegiada Madre del Redentor, a ese perfecto modelo de madre humilde y abnegada, cuyos milagros le han errigido un monumento que no ha podido echar por tierra el espíritu destructor de las creencias.",la fe esa esencia divina que se encierra en el anfora del alma y que se desborda en los momentos mas aflictivos de la vida se desborda en estos dias para rendirle culto especial a la privilegiada madre del redentor a ese perfecto modelo de madre humilde y abnegada cuyos milagros le han errigido un monumento que no ha podido echar por tierra el espiritu destructor de las creencias,69
femina_000467,femina,467,mujer,madre,"La venerada Madre de Altagracia, madre del Pueblo Dominicano, derrama desde las excelsitudes de su gloria, el divino balsamo de la caridad, y derrama también el perdón a las que ante ella se inclinan arrepentidos, a los extraviados de pensamiento que se entretienen en infiltrar en la conciencia de los creyentes la aniquiladora influencia del excepticismo.",la venerada madre de altagracia madre del pueblo dominicano derrama desde las excelsitudes de su gloria el divino balsamo de la caridad y derrama tambien el perdon a las que ante ella se inclinan arrepentidos a los extraviados de pensamiento que se entretienen en infiltrar en la conciencia de los creyentes la aniquiladora influencia del excepticismo,56
femina_000467,femina,467,patria,pueblo,"La venerada Madre de Altagracia, madre del Pueblo Dominicano, derrama desde las excelsitudes de su gloria, el divino balsamo de la caridad, y derrama también el perdón a las que ante ella se inclinan arrepentidos, a los extraviados de pensamiento que se entretienen en infiltrar en la conciencia de los creyentes la aniquiladora influencia del excepticismo.",la venerada madre de altagracia madre del pueblo dominicano derrama desde las excelsitudes de su gloria el divino balsamo de la caridad y derrama tambien el perdon a las que ante ella se inclinan arrepentidos a los extraviados de pensamiento que se entretienen en infiltrar en la conciencia de los creyentes la aniquiladora influencia del excepticismo,56
femina_000468,femina,468,hogar,hijos,"Miles de personas han acudido de todo el territorio á visitar la venerada imagen de Higuey demostrándole así el especial amor, la expontánea devoción y la inmensa gratitud que por ella sienten sus amados hijos.",miles de personas han acudido de todo el territorio a visitar la venerada imagen de higuey demostrandole asi el especial amor la expontanea devocion y la inmensa gratitud que por ella sienten sus amados hijos,35
femina_000469,femina,469,mujer,madre,"Aprovechemos estos momentos en que se acrecienta y se arraiga la fé y la veneración en los corazones de todos los dominicanos, para pedirle fervorosamente a la Santísima Madre de Dios, bendiga, salve y conceda á su República la gracia de verse pronto, libre y soberanal Petronila Angelica Gómez.",aprovechemos estos momentos en que se acrecienta y se arraiga la fe y la veneracion en los corazones de todos los dominicanos para pedirle fervorosamente a la santisima madre de dios bendiga salve y conceda a su republica la gracia de verse pronto libre y soberanal petronila angelica gomez,49
femina_000469,femina,469,religion,dios,"Aprovechemos estos momentos en que se acrecienta y se arraiga la fé y la veneración en los corazones de todos los dominicanos, para pedirle fervorosamente a la Santísima Madre de Dios, bendiga, salve y conceda á su República la gracia de verse pronto, libre y soberanal Petronila Angelica Gómez.",aprovechemos estos momentos en que se acrecienta y se arraiga la fe y la veneracion en los corazones de todos los dominicanos para pedirle fervorosamente a la santisima madre de dios bendiga salve y conceda a su republica la gracia de verse pronto libre y soberanal petronila angelica gomez,49
femina_000475,femina,475,religion,religioso,"Pio XI: con la alta misión de coronar a Nuestra Señora de Altagracia, También llegaron con él otras personas del clero de varios puntos del estrangero, todos con dirección á la Capital a presenciar el gran festival religioso RECIBIMIENTO.",pio xi con la alta mision de coronar a nuestra senora de altagracia tambien llegaron con el otras personas del clero de varios puntos del estrangero todos con direccion a la capital a presenciar el gran festival religioso recibimiento,39
